-77.77655018,62.05131083,0
-77.77655018,62.05131083,0
-78.11864273,61.89481203,0
-78.11864273,61.89481203,0
-78.61293136,61.65921552,0
-78.61293136,61.65921552,0
-78.94509292,61.49458394,0
-78.94509292,61.49458394,0
-79.11038003,61.4107647,0
-79.11038003,61.4107647,0
-79.43650522,61.24167272,0
-79.43650522,61.24167272,0
-80.72674126,60.52399336,0
-80.72674126,60.52399336,0
-81.21111999,60.23423271,0
-81.21111999,60.23423271,0
-81.98902271,59.74522713,0
-81.98902271,59.74522713,0
-82.17687018,59.62271852,0
-82.17687018,59.62271852,0
-83.12106665,58.98040401,0
-83.12106665,58.98040401,0
-83.39605881,58.78488766,0
-83.39605881,58.78488766,0
-83.8611923,58.44534688,0
-83.8611923,58.44534688,0
-84.32215185,58.09773596,0
-84.32215185,58.09773596,0
-84.52096311,57.94434691,0
-84.52096311,57.94434691,0
-84.9756169,57.58560149,0
-84.9756169,57.58560149,0
-85.67281111,57.01352984,0
-85.67281111,57.01352984,0
-85.87563182,56.84201763,0
-85.87563182,56.84201763,0
-86.31598619,56.46157165,0
-86.31598619,56.46157165,0
-87.180842,55.68139629,0
-87.180842,55.68139629,0
-87.8086242,55.0867421,0
-87.8086242,55.0867421,0
-88.42887967,54.47483812,0
-88.42887967,54.47483812,0
-89.240698,53.6357334,0
-89.240698,53.6357334,0
-89.63829672,53.20830907,0
-89.63829672,53.20830907,0
-90.03020381,52.77600483,0
-90.03020381,52.77600483,0
-90.61836374,52.10601021,0
-90.61836374,52.10601021,0
-90.79347451,51.90146772,0
-90.79347451,51.90146772,0
-91.36866711,51.21262941,0
-91.36866711,51.21262941,0
-91.93343222,50.50998541,0
-91.93343222,50.50998541,0
-92.48740662,49.79412479,0
-92.48740662,49.79412479,0
-93.03025874,49.06563415,0
-93.03025874,49.06563415,0
-93.50877796,48.40008317,0
-93.50877796,48.40008317,0
-94.0296962,47.64920225,0
-94.0296962,47.64920225,0
-94.66474212,46.69419826,0
-94.66474212,46.69419826,0
-95.34212233,45.62371953,0
-95.34212233,45.62371953,0
-95.70837537,45.02090099,0
-95.70837537,45.02090099,0
-96.2798614,44.04385898,0
-96.2798614,44.04385898,0
-96.73115119,43.23856116,0
-96.73115119,43.23856116,0
-97.42866156,41.92927651,0
-97.42866156,41.92927651,0
-98.00892416,40.77344735,0
-98.00892416,40.77344735,0
-98.63914782,39.43986576,0
-98.63914782,39.43986576,0
-99.298879,37.94277484,0
-99.298879,37.94277484,0
-99.87856367,36.52654254,0
-99.87856367,36.52654254,0
-100.8769243,33.80649789,0
-100.8769243,33.80649789,0
-101.4022279,32.1882606,0
-101.4022279,32.1882606,0
-101.9136901,30.44228303,0
-101.9136901,30.44228303,0
-102.3700858,28.69239559,0
-102.3700858,28.69239559,0
-102.7713783,26.94196557,0
-102.7713783,26.94196557,0
-103.1035122,25.27131676,0
-103.1035122,25.27131676,0
-103.3236233,23.99743485,0
-103.3236233,23.99743485,0
-103.3971182,23.53065086,0
-103.3971182,23.53065086,0
-103.67859,21.44511037,0
-103.67859,21.44511037,0
-103.7296862,20.9911466,0
-103.7296862,20.9911466,0
-103.8867942,19.31372193,0
-103.8867942,19.31372193,0
-103.9718935,18.05192043,0
-103.9718935,18.05192043,0
-104.0402759,16.38510454,0
-104.0402759,16.38510454,0
-104.0553888,15.55764258,0
-104.0553888,15.55764258,0
-104.0477427,13.91288044,0
-104.0477427,13.91288044,0
-104.0082777,12.67285407,0
-104.0082777,12.67285407,0
-103.9099001,11.02421735,0
-103.9099001,11.02421735,0
-103.7176302,9.019756054,0
-103.7176302,9.019756054,0
-103.5679703,7.854270569,0
-103.5679703,7.854270569,0
-103.3248765,6.308057742,0
-103.3248765,6.308057742,0
-103.1004385,5.110163307,0
-103.1004385,5.110163307,0
-102.7550602,3.533821864,0
-102.7550602,3.533821864,0
-102.6603803,3.143145718,0
-102.6603803,3.143145718,0
-102.1397969,1.221492326,0
-102.1397969,1.221492326,0
-101.7892078,0.091403751,0
-101.7892078,0.091403751,0
-101.2794256,-1.382360184,0
-101.2794256,-1.382360184,0
-101.0064025,-2.105534746,0
-101.0064025,-2.105534746,0
-100.5144423,-3.314469351,0
-100.5144423,-3.314469351,0
-100.2112164,-4.007934278,0
-100.2112164,-4.007934278,0
-99.73729013,-5.02476471,0
-99.73729013,-5.02476471,0
-99.32426974,-5.852729605,0
-99.32426974,-5.852729605,0
-98.71573938,-6.987845225,0
-98.71573938,-6.987845225,0
-98.25524355,-7.78817234,0
-98.25524355,-7.78817234,0
-97.77534581,-8.574883816,0
-97.77534581,-8.574883816,0
-97.08434638,-9.632328924,0
-97.08434638,-9.632328924,0
-96.36267335,-10.65285645,0
-96.36267335,-10.65285645,0
-95.65872032,-11.57541036,0
-95.65872032,-11.57541036,0
-94.71188703,-12.71574892,0
-94.71188703,-12.71574892,0
-93.71811941,-13.80248417,0
-93.71811941,-13.80248417,0
-92.89260455,-14.62831161,0
-92.89260455,-14.62831161,0
-92.03334294,-15.42023668,0
-92.03334294,-15.42023668,0
-91.38660546,-15.97383272,0
-91.38660546,-15.97383272,0
-90.21562306,-16.88957039,0
-90.21562306,-16.88957039,0
-89.07716469,-17.67956654,0
-89.07716469,-17.67956654,0
-87.8049679,-18.45255422,0
-87.8049679,-18.45255422,0
-85.81977048,-19.43969043,0
-85.81977048,-19.43969043,0
-84.60629838,-19.91603276,0
-84.60629838,-19.91603276,0
-83.73703117,-20.19871749,0
-83.73703117,-20.19871749,0
-82.47509306,-20.52162669,0
-82.47509306,-20.52162669,0
-81.52330605,-20.69542843,0
-81.52330605,-20.69542843,0
-80.25226004,-20.83070641,0
-80.25226004,-20.83070641,0
-79.00193996,-20.8500068,0
-79.00193996,-20.8500068,0
-77.79480614,-20.75321321,0
-77.79480614,-20.75321321,0
-76.59440956,-20.53312572,0
-76.59440956,-20.53312572,0
-75.54565387,-20.227582,0
-75.54565387,-20.227582,0
-73.80364782,-19.44434603,0
-73.80364782,-19.44434603,0
-73.19310062,-19.07333154,0
-73.19310062,-19.07333154,0
-72.1041413,-18.25905776,0
-72.1041413,-18.25905776,0
-71.20173539,-17.40587274,0
-71.20173539,-17.40587274,0
-70.63826686,-16.77254457,0
-70.63826686,-16.77254457,0
-69.85231582,-15.73014957,0
-69.85231582,-15.73014957,0
-69.59537078,-15.34207442,0
-69.59537078,-15.34207442,0
-69.24746407,-14.773365,0
-69.24746407,-14.773365,0
-68.87260545,-14.09799826,0
-68.87260545,-14.09799826,0
-68.37226807,-13.07839257,0
-68.37226807,-13.07839257,0
-68.15105417,-12.5777788,0
-68.15105417,-12.5777788,0
-67.76521119,-11.61928349,0
-67.76521119,-11.61928349,0
-67.53169406,-10.97965895,0
-67.53169406,-10.97965895,0
-67.19852459,-9.977598901,0
-67.19852459,-9.977598901,0
-66.90098756,-8.9815458,0
-66.90098756,-8.9815458,0
-66.80913623,-8.652651647,0
-66.80913623,-8.652651647,0
-66.55015537,-7.665802215,0
-66.55015537,-7.665802215,0
-66.2911152,-6.58372327,0
-66.2911152,-6.58372327,0
-65.97435061,-5.119456152,0
-65.97435061,-5.119456152,0
-65.60001253,-3.177080054,0
-65.60001253,-3.177080054,0
-65.36146271,-1.820548207,0
-65.36146271,-1.820548207,0
-65.12471451,-0.391355864,0
-65.12471451,-0.391355864,0
-64.8596302,1.289440205,0
-64.8596302,1.289440205,0
-64.43553778,4.088230488,0
-64.43553778,4.088230488,0
-64.16232873,5.913147833,0
-64.16232873,5.913147833,0
-63.89736448,7.666678044,0
-63.89736448,7.666678044,0
-63.5512174,9.902328418,0
-63.5512174,9.902328418,0
-63.26984953,11.658288,0
-63.26984953,11.658288,0
-62.97792178,13.41566153,0
-62.97792178,13.41566153,0
-62.67409255,15.17448852,0
-62.67409255,15.17448852,0
-62.37259672,16.85215304,0
-62.37259672,16.85215304,0
-61.96662719,19.01377704,0
-61.96662719,19.01377704,0
-61.55932408,21.08365058,0
-61.55932408,21.08365058,0
-60.99078327,23.83582792,0
-60.99078327,23.83582792,0
-60.48297013,26.18773925,0
-60.48297013,26.18773925,0
-60.0251551,28.2448601,0
-60.0251551,28.2448601,0
-59.58211723,30.19690056,0
-59.58211723,30.19690056,0
-59.22399727,31.7591955,0
-59.22399727,31.7591955,0
-58.77673495,33.7076258,0
-58.77673495,33.7076258,0
-58.33361527,35.65719774,0
-58.33361527,35.65719774,0
-57.87820681,37.71392785,0
-57.87820681,37.71392785,0
-57.54421289,39.28565323,0
-57.54421289,39.28565323,0
-57.22647047,40.86418536,0
-57.22647047,40.86418536,0
-56.86186418,42.84525031,0
-56.86186418,42.84525031,0
-56.50251048,45.15288484,0
-56.50251048,45.15288484,0
-56.30588733,46.77232765,0
-56.30588733,46.77232765,0
-56.17418508,48.29559557,0
-56.17418508,48.29559557,0
-56.11317755,49.52964038,0
-56.11317755,49.52964038,0
-56.10044933,50.74538071,0
-56.10044933,50.74538071,0
-56.12260761,51.57002753,0
-56.12260761,51.57002753,0
-56.25421675,53.21441805,0
-56.25421675,53.21441805,0
-56.45496571,54.50764435,0
-56.45496571,54.50764435,0
-56.74951816,55.76066556,0
-56.74951816,55.76066556,0
-57.30380884,57.3582047,0
-57.30380884,57.3582047,0
-57.62240541,58.05331656,0
-57.62240541,58.05331656,0
-58.15582976,59.00820856,0
-58.15582976,59.00820856,0
-58.75976357,59.87719753,0
-58.75976357,59.87719753,0
-59.12458865,60.32396474,0
-59.12458865,60.32396474,0
-60.15836246,61.36120562,0
-60.15836246,61.36120562,0
-60.8251923,61.89440813,0
-60.8251923,61.89440813,0
-61.50667926,62.35516638,0
-61.50667926,62.35516638,0
-62.19068194,62.7465578,0
-62.19068194,62.7465578,0
-62.36187762,62.83468054,0
-62.36187762,62.83468054,0
-62.8622278,63.07175643,0
